0.125	2.01941834734442
0.25	1.28802251515743
0.375	0.863073973346876
0.5	0.572364934570578
0.625	0.360829487661416
0.75	0.203280944091058
0.875	0.0858587003364458
1	-1.09350976051914E-08
1.125	-0.0600231943354142
1.25	-0.0982718459624626
1.375	-0.11775527966485
1.5	-0.120782245989367
1.625	-0.109174141584319
1.75	-0.0844011283607229
1.875	-0.0476726922880768
2	-1.09350976051914E-08
2.125	0.0577598413209692
2.25	0.124871705351747
2.375	0.200698451453684
2.5	0.284682862118797
2.625	0.376333674197382
2.75	0.4752146595747
2.875	0.580935967134297
3	0.693147169624848
3.125	0.811531643697349
3.25	0.935801921568076
3.375	1.06569588894029
3.5	1.20097359399295
3.625	1.34141457024097
3.75	1.48681557125318
3.875	1.63698864138361
4	1.79175945829296
4.125	1.95096592688571
4.25	2.11445691790972
4.375	2.28209121326478
4.5	2.45373656248832
4.625	2.62926885854761
4.75	2.8085714112355
4.875	2.99153430418892
5	3.17805381941285
5.125	3.36803194667236
5.25	3.56137590084605
5.375	3.75799773307436
5.5	3.95781395926459
5.625	4.160745229512
5.75	4.36671602928205
5.875	4.57565440863873
6	4.78749173184695
6.125	5.00216247169683
6.25	5.21960397744958
6.375	5.43975630708809
6.5	5.66256205150302
6.625	5.88796617760248
6.75	6.11591588409131
6.875	6.34636046866895
7	6.579251201075
7.125	6.81454122812762
7.25	7.05218544119789
7.375	7.29214039813258
7.5	7.53436422840461
7.625	7.77881654947477
7.75	8.02545838897575
7.875	8.27425211222159
8	8.52516135013032
8.125	8.77815095428234
8.25	9.03318691006447
8.375	9.29023630035846
8.5	9.54926724894688
8.625	9.81024887196824
8.75	10.073151232341
8.875	10.3379452969333
9	10.6046028918102
9.125	10.8730966824981
9.25	11.1434001104111
9.375	11.4154873780696
9.5	11.6893334124431
9.625	11.9649138348857
9.75	12.2422049327105
9.875	12.5211836322948
10	12.8018274736111
10.125	13.084114586094
10.25	13.3680236657547
10.375	13.6535339534639
10.5	13.9406252143299
10.625	14.2292777181038
10.75	14.5194722205481
10.875	14.8111899457111
11	15.1044125690517
11.125	15.3991222013653
11.25	15.6953013734632
11.375	15.9929330215621
11.5	16.2920004733434
11.625	16.5924874346428
11.75	16.8943779767382
11.875	17.1976565241984
12	17.5023078432665
12.125	17.808317030745
12.25	18.1156695033584
12.375	18.4243509875673
12.5	18.7343475098094
12.625	19.045645387147
12.75	19.3582312182974
12.875	19.6720918750309
13	19.9872144939129
13.125	20.3035864683771
13.25	20.6211954411112
13.375	20.9400292967408
13.5	21.2600761547959
13.625	21.5813243629487
13.75	21.9037624905068
13.875	22.2273793221525
14	22.5521638519151
14.125	22.8781052773663
14.25	23.2051929940277
14.375	23.5334165899815
14.5	23.8627658406749
14.625	24.19323070391
14.75	24.5248013150102
14.875	24.8574679821558
15	25.1912211818824
15.125	25.5260515547332
15.25	25.8619499010601
15.375	26.1989071769669
15.5	26.5369144903886
15.625	26.8759630973012
15.75	27.216044398056
15.875	27.5571499338351
16	27.8992713832205
16.125	28.2424005588749
16.25	28.5865294043277
16.375	28.9316499908638
16.5	29.2777545145088
16.625	29.6248352931097
16.75	29.9728847635053
16.875	30.3218954787835
17	30.6718601056223
17.125	31.0227714217116
17.25	31.3746223132515
17.375	31.7274057725267
17.5	32.0811148955508
17.625	32.4357428797812
17.75	32.7912830219005
17.875	33.1477287156609
18	33.5050734497924
18.125	33.8633108059689
18.25	34.2224344568335
18.375	34.5824381640778
18.5	34.9433157765763
18.625	35.3050612285718
18.75	35.6676685379104
18.875	36.0311318043259
19	36.3954452077701
19.125	36.760603006788
19.25	37.1265995369372
19.375	37.493429209249
19.5	37.8610865087301
19.625	38.2295659929042
19.75	38.598862290391
19.875	38.9689700995228
20	39.3398841869959
