-10	706929312.47878
-9.9375	5.13930989325484E-06
-9.875	3.03313784790467E-06
-9.8125	2.41780197747673E-06
-9.75	2.19754716537905E-06
-9.6875	2.16110046545421E-06
-9.625	2.24821443703025E-06
-9.5625	2.44705348274107E-06
-9.5	2.77212792564062E-06
-9.4375	3.26336528348163E-06
-9.375	3.99834322776698E-06
-9.3125	5.12546388529237E-06
-9.25	6.95033853414231E-06
-9.1875	1.01974021801744E-05
-9.125	1.70589166320353E-05
-9.0625	3.85426768186566E-05
-9	-7854770157.87082
-8.9375	-5.10718921937377E-05
-8.875	-2.99522363268087E-05
-8.8125	-2.37246819686736E-05
-8.75	-2.14260849230354E-05
-8.6875	-2.09356608205071E-05
-8.625	-2.16390640222907E-05
-8.5625	-2.33999490026473E-05
-8.5	-2.63352153799711E-05
-8.4375	-3.07980099677611E-05
-8.375	-3.7484467892928E-05
-8.3125	-4.77308826072158E-05
-8.25	-6.4290631686362E-05
-8.1875	-9.36886329022794E-05
-8.125	-0.00015566261490979
-8.0625	-0.000349293010168286
-8	79529548203.5161
-7.9375	0.000456455036481531
-7.875	0.000265826097400427
-7.8125	0.000209073759848936
-7.75	0.00018747824307656
-7.6875	0.000181878553378155
-7.625	0.000186636927192257
-7.5625	0.000200362063335167
-7.5	0.000223849330729754
-7.4375	0.000259858209102984
-7.375	0.000313932418603272
-7.3125	0.000396762961672482
-7.25	0.000530397711412486
-7.1875	0.000767075681887413
-7.125	0.00126475874614204
-7.0625	0.00281617489448181
-7	-727127297860.719
-6.9375	-0.00362311185207216
-6.875	-0.00209338051702836
-6.8125	-0.00163338874881982
-6.75	-0.00145295638384334
-6.6875	-0.00139819137909457
-6.625	-0.00142310656984096
-6.5625	-0.0015152381039722
-6.5	-0.00167886998047316
-6.4375	-0.00193269543020344
-6.375	-0.00231525158719913
-6.3125	-0.00290132915723002
-6.25	-0.00384538340774053
-6.1875	-0.00551335646356578
-6.125	-0.00901140606626204
-6.0625	-0.0198892351922777
-6	5938206265862.54
-5.9375	0.0251353384737506
-5.875	0.01439199105457
-5.8125	0.011127460851335
-5.75	0.00980745559094252
-5.6875	0.00935040484769492
-5.625	0.00942808102519637
-5.5625	0.00994375005731758
-5.5	0.0109126548730755
-5.4375	0.0124417268319347
-5.375	0.0147597288683944
-5.3125	0.0183146403050145
-5.25	0.0240336462983783
-5.1875	0.0341138931183132
-5.125	0.055194862155855
-5.0625	0.120578488353184
-5	-42755085114210.3
-4.9375	-0.149241072187894
-4.875	-0.0845529474455985
-4.8125	-0.0646783661983849
-4.75	-0.0563928696479195
-4.6875	-0.0531804275712649
-4.625	-0.0530329557667296
-4.5625	-0.055312109693829
-4.5	-0.0600196018019154
-4.4375	-0.0676518896486447
-4.375	-0.0793335426676201
-4.3125	-0.0972965266203896
-4.25	-0.126176643066486
-4.1875	-0.17696582055125
-4.125	-0.282873668548755
-4.0625	-0.610428597287992
-4	267219281963814
-3.9375	0.736877793927728
-3.875	0.412195618797293
-3.8125	0.311264637329727
-3.75	0.267866130827618
-3.6875	0.249283254240304
-3.625	0.245277420421124
-3.5625	0.252361500478095
-3.5	0.270088208108619
-3.4375	0.300205260315861
-3.375	0.347084249170838
-3.3125	0.41959127105043
-3.25	0.536250733032565
-3.1875	0.741044373558361
-3.125	1.16685388276362
-3.0625	2.47986617648247
-3	-1.42516950380701E+15
-2.9375	-2.90145631359043
-2.875	-1.59725802283951
-2.8125	-1.18669642981959
-2.75	-1.00449799060357
-2.6875	-0.919232000011121
-2.625	-0.889130649026576
-2.5625	-0.899037845453213
-2.5	-0.945308728380167
-2.4375	-1.03195558233577
-2.375	-1.17140934095158
-2.3125	-1.38989608535455
-2.25	-1.74281488235584
-2.1875	-2.36207894071727
-2.125	-3.6464183836363
-2.0625	-7.59459016547751
-2	6.41326276713154E+15
-1.9375	8.52302792117186
-1.875	4.59211681566359
-1.8125	3.33758370886758
-1.75	2.76236947415981
-1.6875	2.47043600002989
-1.625	2.33396795369476
-1.5625	2.30378447897386
-1.5	2.36327182095042
-1.4375	2.51539173194344
-1.375	2.78209718476
-1.3125	3.2141346973824
-1.25	3.92133348530064
-1.1875	5.16704768281904
-1.125	7.74863906522714
-1.0625	15.6638422162974
-1	-2.56530510685262E+16
-0.9375	-16.5133665972705
-0.875	-8.61021902936924
-0.8125	-6.0493704723225
-0.75	-4.83414657977967
-0.6875	-4.16886075005044
-0.625	-3.79269792475399
-0.5625	-3.59966324839666
-0.5	-3.54490773142563
-0.4375	-3.6158756146687
-0.375	-3.825383629045
-0.3125	-4.21855179031439
-0.25	-4.9016668566258
-0.1875	-6.1358691233476
-0.125	-8.71721894838053
-0.0625	-16.642832354816
0	Infinity
0.0625	15.4812809180362
0.125	7.53394152188078
0.1875	4.91511342531079
0.25	3.62560987363124
0.3125	2.86609171749436
0.375	2.37043616326337
0.4375	2.02481054337032
0.5	1.77245383609822
0.5625	1.58194555496902
0.625	1.43451883686183
0.6875	1.31829741231897
0.75	1.22541669347033
0.8125	1.15047544109433
0.875	1.0896523499164
0.9375	1.04017700424284
1	0.999999989064903
1.0625	0.967580057377265
1.125	0.941742690235098
1.1875	0.921583767245773
1.25	0.906402468407809
1.3125	0.895653661716989
1.375	0.888913561223765
1.4375	0.885854612724515
1.5	0.886226918049109
1.5625	0.889844374670072
1.625	0.896574273038643
1.6875	0.906329470969289
1.75	0.919062520102744
1.8125	0.934761295889145
1.875	0.953445806176854
1.9375	0.975165941477659
2	0.999999989064903
2.0625	1.02805381096334
2.125	1.05946052651448
2.1875	1.09438072360436
2.25	1.13300308550976
2.3125	1.17554543100355
2.375	1.22225614668268
2.4375	1.27341600579149
2.5	1.32934037707366
2.5625	1.39038183542199
2.625	1.45693319368779
2.6875	1.52943098226067
2.75	1.6083594101798
2.8125	1.69425484879907
2.875	1.7877108865816
2.9375	1.88938401161296
3	1.99999997812981
3.0625	2.1203609851119
3.125	2.25135361884328
3.1875	2.39395783288453
3.25	2.54925694239696
3.3125	2.7184488091957
3.375	2.90285834837136
3.4375	3.10395151411676
3.5	3.32335094268416
3.5625	3.56285345326884
3.625	3.82444963343046
3.6875	4.11034576482556
3.75	4.42298837799446
3.8125	4.7650917622474
3.875	5.1396687989221
3.9375	5.55006553411308
4	5.99999993438942
